SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
NSE,E,17130,EQUITY,0,PARAGMILK,1,Parag Milk Foods,,,,1,NA,ES,EQ,PARAG MILK FOODS LTD.
NSE,E,17140,EQUITY,0,IDEAFORGE,1,Ideaforge Technology,,,,5,NA,ES,EQ,IDEAFORGE TECHNO LTD
NSE,E,17145,EQUITY,0,AARTECH,1,Aartech Solonics,,,,1,NA,ES,EQ,AARTECH SOLONICS LIMITED
NSE,E,17152,EQUITY,0,MIDCAPIETF,1,ICICI Pru Nifty Midcap 150 ETF,,,,1,NA,ETF,EQ,ICICIPRAMC - ICICIM150
NSE,E,17181,EQUITY,0,NEXT50,1,Mirae Asset Nifty Next 50 ETF,,,,1,NA,ETF,EQ,MIRAEAMC - MANXT50
NSE,E,17186,EQUITY,0,SHRIPISTON,1,Shriram Pistons & Rings,,,,10,NA,ES,EQ,SHRIRAM PIST. & RING LTD
NSE,E,17187,EQUITY,0,CYIENTDLM,1,Cyient DLM,,,,5,NA,ES,EQ,CYIENT DLM LIMITED
NSE,E,17197,EQUITY,0,PAKKA,1,Pakka,,,,1,NA,ES,EQ,PAKKA LIMITED
NSE,E,1720,EQUITY,0,JAYSREETEA,1,Jay Shree Tea & Industries,,,,1,NA,ES,EQ,JAYSHREE TEA & INDUSTRIES
NSE,E,17207,EQUITY,0,ITETFADD,1,DSP Nifty IT ETF,,,,1,NA,ETF,EQ,DSPAMC - DSPITETF
NSE,E,17256,EQUITY,0,ALBERTDAVD,1,Albert David,,,,5,NA,ES,EQ,ALBERT DAVID LIMITED
NSE,E,1726,EQUITY,0,JBCHEPHARM,1,J B Chemicals and Pharmaceuticals,,,,10,NA,ES,EQ,J B CHEMICALS AND PHARMA
NSE,E,17263,EQUITY,0,ARMANFIN,1,Arman Financial Services,,,,10,NA,ES,EQ,ARMAN FIN SERV LTD
NSE,E,17270,EQUITY,0,ASPINWALL,1,Aspinwall & Co,,,,5,NA,ES,EQ,ASPINWALL & CO LTD
NSE,E,17271,EQUITY,0,SENCO,1,Senco Gold,,,,5,NA,ES,EQ,SENCO GOLD LIMITED
NSE,E,17272,EQUITY,0,SETFGOLD,1,SBI Gold ETF,,,,1,NA,ETF,EQ,SBI-ETF GOLD
NSE,E,17279,EQUITY,0,BLS,1,BLS International Services,,,,5,NA,ES,EQ,BLS INTL SERVS LTD
NSE,E,17307,EQUITY,0,AJMERA,1,Ajmera Realty & Infra,,,,5,NA,ES,EQ,AJMERA REALTY & INF I LTD
NSE,E,17313,EQUITY,0,LLOYDSME,1,Lloyds Metals & Energy,,,,10,NA,ES,EQ,LLOYDS METALS N ENERGY L
NSE,E,17333,EQUITY,0,MHRIL,1,Mahindra Holidays,,,,5,NA,ES,EQ,MAHINDRA HOLIDAYS LTD
NSE,E,17351,EQUITY,0,SALONA,1,Salona Cotspin,,,,5,NA,ES,EQ,SALONA COTSPIN LTD.
NSE,E,17358,EQUITY,0,UTKARSHBNK,1,Utkarsh Small Finance Bank,,,,1,NA,ES,EQ,UTKARSH SMALL FIN BANK L
NSE,E,17364,EQUITY,0,VINATIORGA,1,Vinati Organics,,,,10,NA,ES,EQ,VINATI ORGANICS LTD
NSE,E,17376,EQUITY,0,EXCEL,1,Excel Realty N Infra,,,,1,NA,ES,EQ,EXCEL REALTY N INFRA LTD
NSE,E,17388,EQUITY,0,ADANIPOWER,1,Adani Power,,,,5,NA,ES,EQ,ADANI POWER LTD
NSE,E,17395,EQUITY,0,SETF10GILT,1,SBI Nifty 10 Year G-Sec ETF,,,,1,NA,ETF,EQ,SBIAMC - SETF10GILT
NSE,E,17397,EQUITY,0,PREMEXPLN,1,Premier Explosives,,,,5,NA,ES,EQ,PREMIER EXPLOSIVES LTD
NSE,E,17400,EQUITY,0,NHPC,1,NHPC,,,,1,NA,ES,EQ,NHPC LTD
NSE,E,17419,EQUITY,0,BANKETF,1,Mirae Asset Nifty Bank ETF,,,,1,NA,ETF,EQ,MIRAEAMC - BANKETF
NSE,E,17424,EQUITY,0,GLOBUSSPR,1,Globus Spirits,,,,10,NA,ES,EQ,GLOBUS SPIRITS LTD
NSE,E,17433,EQUITY,0,NETWEB,1,Netweb Technologies,,,,10,NA,ES,EQ,NETWEB TECH INDIA LTD
NSE,E,17438,EQUITY,0,OIL,1,Oil India,,,,5,NA,ES,EQ,OIL INDIA LTD
NSE,E,17475,EQUITY,0,NV20IETF,1,ICICI Pru Nifty 50 Value 20 ETF,,,,1,NA,ETF,EQ,ICICI PRUDENTIAL NV20 ETF
NSE,E,17477,EQUITY,0,CONTROLPR,1,Control Print,,,,5,NA,ES,EQ,CONTROL PRINT LIMITED
NSE,E,17486,EQUITY,0,EXPLEOSOL,1,Expleo Solutions,,,,5,NA,ES,EQ,EXPLEO SOLUTIONS LIMITED
NSE,E,17507,EQUITY,0,INCREDIBLE,1,Incredible Industries,,,,1,NA,ES,EQ,INCREDIBLE INDUSTRIES LTD
NSE,E,17520,EQUITY,0,RTNPOWER,1,RattanIndia Power,,,,1,NA,ES,EQ,RATTANINDIA POWER LIMITED
NSE,E,17534,EQUITY,0,MGL,1,Mahanagar Gas,,,,10,NA,ES,EQ,MAHANAGAR GAS LTD.
NSE,E,17541,EQUITY,0,DAMODARIND,1,Damodar Industries,,,,1,NA,ES,EQ,DAMODAR INDUSTRIES LTD
NSE,E,17547,EQUITY,0,AMRUTANJAN,1,Amrutanjan Health Care,,,,5,NA,ES,EQ,AMRUTAJAN HEALTH LTD
NSE,E,1756,EQUITY,0,JINDALPOLY,1,Jindal Poly Films,,,,5,NA,ES,EQ,JINDAL POLY FILMS LIMITED
NSE,E,17572,EQUITY,0,LIQUID,1,Mirae Asset Nifty Liquid ETF,,,,1,NA,ETF,EQ,MIRAEAMC - LIQUID
NSE,E,17576,EQUITY,0,PVTBANKADD,1,DSP Nifty Private Bank ETF,,,,1,NA,ETF,EQ,DSPAMC - DSPPVBKETF
NSE,E,17598,EQUITY,0,ASALCBR,1,Associated Alcohols & Breweries,,,,10,NA,ES,EQ,ASSO ALCOHOLS & BREW LTD
NSE,E,17603,EQUITY,0,MAHEPC,1,Mahindra EPC Irrigation,,,,1,NA,ES,EQ,MAHINDRA EPC IRRIG LTD
NSE,E,17613,EQUITY,0,SENSEXADD,1,DSP Sensex ETF,,,,1,NA,ETF,EQ,DSPAMC - DSPSENXETF
NSE,E,17616,EQUITY,0,PSUBANKADD,1,DSP Nifty PSU Bank ETF,,,,1,NA,ETF,EQ,DSPAMC - DSPPSBKETF
NSE,E,17625,EQUITY,0,MOLDTECH,1,Mold-Tek Technologies,,,,1,NA,ES,EQ,MOLD-TEK TECHNOLOGIES LTD
NSE,E,17635,EQUITY,0,ZYDUSWELL,1,Zydus Wellness,,,,10,NA,ES,EQ,ZYDUS WELLNESS LIMITED
NSE,E,17641,EQUITY,0,SUNTECK,1,Sunteck Realty,,,,5,NA,ES,EQ,SUNTECK REALTY LIMITED
NSE,E,17651,EQUITY,0,POKARNA,1,Pokarna,,,,5,NA,ES,EQ,POKARNA LIMITED
NSE,E,17659,EQUITY,0,UNIVPHOTO,1,Universus Photo Imagings,,,,1,NA,ES,EQ,UNIVERSUS IMAGINGS LTD
NSE,E,17675,EQUITY,0,ALOKINDS,1,Alok Industries,,,,1,NA,ES,EQ,ALOK INDUSTRIES LIMITED
NSE,E,17685,EQUITY,0,GPTINFRA,1,GPT Infraprojects,,,,1,NA,ES,EQ,GPT INFRAPROJECTS LTD
NSE,E,17691,EQUITY,0,VIJIFIN,1,Viji Finance,,,,1,NA,ES,EQ,VIJI FINANCE LIMITED
NSE,E,17700,EQUITY,0,LTGILTBEES,1,Nippon 8-13 Year G-Sec ETF (LTGILTBEES),,,,1,NA,ETF,EQ,NIP IND ETF LONGTERM GILT
NSE,E,17702,EQUITY,0,MIDSELIETF,1,ICICI Pru BSE Midcap Select ETF,,,,1,NA,ETF,EQ,ICICI PRUD MIDCAP SEL ETF
NSE,E,17704,EQUITY,0,QUESS,1,Quess Corp,,,,5,NA,ES,EQ,QUESS CORP LIMITED
NSE,E,17722,EQUITY,0,DEN,1,Den Networks,,,,1,NA,ES,EQ,DEN NETWORKS LTD
NSE,E,17728,EQUITY,0,ASTEC,1,Astec Lifesciences,,,,5,NA,ES,EQ,ASTEC LIFESCIENCES LTD
NSE,E,17738,EQUITY,0,YATHARTH,1,Yatharth Hospital,,,,5,NA,ES,EQ,YATHARTH HOSP & TRA C S L
NSE,E,17747,EQUITY,0,NIITMTS,1,NIIT Learning Systems,,,,5,NA,ES,EQ,NIIT LEARNING SYSTEMS LTD
NSE,E,17752,EQUITY,0,SHILPAMED,1,Shilpa Medicare,,,,5,NA,ES,EQ,SHILPA MEDICARE LTD
NSE,E,17758,EQUITY,0,SARDAEN,1,Sarda Energy & Minerals,,,,5,NA,ES,EQ,SARDA ENERGY & MIN LTD
NSE,E,17764,EQUITY,0,REFEX,1,Refex Industries,,,,5,NA,ES,EQ,REFEX INDUSTRIES LIMITED
NSE,E,17770,EQUITY,0,GROBTEA,1,Grob Tea Company,,,,5,NA,ES,EQ,THE GROB TEA COMPANY LTD
NSE,E,17778,EQUITY,0,ATL,1,Allcargo Terminals,,,,1,NA,ES,EQ,ALLCARGO TERMINALS LTD
NSE,E,17794,EQUITY,0,SOMICONVEY,1,Somi Conveyor Beltings,,,,1,NA,ES,EQ,SOMI CONVEYOR BELT. LTD.
NSE,E,17795,EQUITY,0,TREL,1,Transindia Real Estate,,,,1,NA,ES,EQ,TRANSINDIA REAL ESTATE L
NSE,E,17801,EQUITY,0,LLOYDSENGG,1,Lloyds Engineering Works,,,,1,NA,ES,EQ,LLOYDS ENGG WORK LIMITED
NSE,E,17808,EQUITY,0,QUAL30IETF,1,ICICI Pru Nifty 200 Quality 30 ETF,,,,1,NA,ETF,EQ,ICICIPRAMC - ICICIQTY30
NSE,E,17818,EQUITY,0,LTIM,1,LTI Mindtree,,,,10,NA,ES,EQ,LTIMINDTREE LIMITED
NSE,E,1782,EQUITY,0,KANPRPLA,1,Kanpur Plastipack,,,,1,NA,ES,EQ,KANPUR PLASTIPACK LIMITED
NSE,E,17833,EQUITY,0,AHLUCONT,1,Ahluwalia Contracts,,,,5,NA,ES,EQ,AHLUWALIA CONT IND LTD
NSE,E,17839,EQUITY,0,GILLANDERS,1,Gillanders Arbuthnot,,,,1,NA,ES,EQ,GILLANDERS ARBUTHNOT LTD
NSE,E,17851,EQUITY,0,DLINKINDIA,1,D-Link,,,,5,NA,ES,EQ,D-LINK INDIA LTD
NSE,E,17859,EQUITY,0,REDTAPE,1,Redtape,,,,1,NA,ES,EQ,REDTAPE LIMITED
NSE,E,17869,EQUITY,0,JSWENERGY,1,JSW Energy,,,,5,NA,ES,EQ,JSW ENERGY LIMITED
NSE,E,17875,EQUITY,0,GODREJPROP,1,Godrej Properties,,,,10,NA,ES,EQ,GODREJ PROPERTIES LTD
NSE,E,17881,EQUITY,0,DBCORP,1,DB Corp,,,,1,NA,ES,EQ,D.B.CORP LTD
NSE,E,17888,EQUITY,0,GATECH,1,GACM Technologies,,,,1,NA,ES,EQ,GACM TECHNOLOGIES LIMITED
NSE,E,17903,EQUITY,0,ABBOTINDIA,1,Abbott,,,,500,NA,ES,EQ,ABBOTT INDIA LIMITED
NSE,E,17922,EQUITY,0,GEEKAYWIRE,1,Geekay Wires,,,,1,NA,ES,EQ,GEEKAY WIRES LIMITED
NSE,E,17927,EQUITY,0,BAYERCROP,1,Bayer Crop Science,,,,10,NA,ES,EQ,BAYER CROPSCIENCE LTD
NSE,E,17933,EQUITY,0,BEARDSELL,1,Beardsell,,,,1,NA,ES,EQ,BEARDSELL LIMITED
NSE,E,17939,EQUITY,0,HINDCOPPER,1,Hindustan Copper,,,,1,NA,ES,EQ,HINDUSTAN COPPER LTD
NSE,E,17945,EQUITY,0,SUVENPHAR,1,Suven Pharmaceuticals,,,,10,NA,ES,EQ,SUVEN PHARMACEUTICALS LTD
NSE,E,17957,EQUITY,0,MMTC,1,MMTC,,,,1,NA,ES,EQ,MMTC LIMITED
NSE,E,17963,EQUITY,0,NESTLEIND,1,Nestle,,,,10,NA,ES,EQ,NESTLE INDIA LIMITED
NSE,E,1797,EQUITY,0,AWHCL,1,Antony Waste Handling Cell,,,,5,NA,ES,EQ,ANTONY WASTE HDG CELL LTD
NSE,E,17971,EQUITY,0,SBICARD,1,SBI Cards,,,,5,NA,ES,EQ,SBI CARDS & PAY SER LTD
NSE,E,17987,EQUITY,0,TRF,1,TRF,,,,5,NA,ES,EQ,TRF LIMITED
NSE,E,17999,EQUITY,0,UNITEDTEA,1,United Nilgiri Tea,,,,5,NA,ES,EQ,UNITED NILGIRI TEA LTD
NSE,E,18011,EQUITY,0,WHIRLPOOL,1,Whirlpool,,,,10,NA,ES,EQ,WHIRLPOOL OF INDIA LTD
NSE,E,1802,EQUITY,0,JYOTISTRUC,1,Jyoti Structures,,,,1,NA,ES,EQ,JYOTI STRUCTURES LTD
NSE,E,18026,EQUITY,0,SBFC,1,SBFC Finance,,,,1,NA,ES,EQ,SBFC FINANCE LIMITED
NSE,E,18029,EQUITY,0,MBLINFRA,1,MBL Infrastructures,,,,1,NA,ES,EQ,MBL INFRASTRUCTURE LTD
NSE,E,18039,EQUITY,0,ADVENZYMES,1,Advanced Enzyme Tech,,,,5,NA,ES,EQ,ADVANCED ENZYME TECH LTD
NSE,E,18049,EQUITY,0,MINDTECK,1,Mindteck,,,,1,NA,ES,EQ,MINDTECK (INDIA) LIMITED
NSE,E,18060,EQUITY,0,CONCORDBIO,1,Concord Biotech,,,,10,NA,ES,EQ,CONCORD BIOTECH LIMITED
NSE,E,1808,EQUITY,0,KAJARIACER,1,Kajaria Ceramics,,,,5,NA,ES,EQ,KAJARIA CERAMICS LTD
NSE,E,18086,EQUITY,0,DBL,1,Dilip Buildcon,,,,5,NA,ES,EQ,DILIP BUILDCON LIMITED
NSE,E,18096,EQUITY,0,JUBLFOOD,1,Jubilant FoodWorks,,,,5,NA,ES,EQ,JUBILANT FOODWORKS LTD
NSE,E,181,EQUITY,0,ARENTERP,1,Rajdarshan Industries,,,,1,NA,ES,EQ,RAJDARSHAN INDUSTRIES LTD
NSE,E,18102,EQUITY,0,NIFTY1,1,Kotak Nifty 50 ETF,,,,1,NA,ETF,EQ,KOTAK NIFTY ETF
NSE,E,1811,EQUITY,0,KAKATCEM,1,Kakatiya Cement Sugar & Industries,,,,1,NA,ES,EQ,KAKATIYA CEM SUGAR &IND L
NSE,E,18110,EQUITY,0,VASCONEQ,1,Vascon Engineers,,,,1,NA,ES,EQ,VASCON ENGINEERS LTD
NSE,E,18118,EQUITY,0,THANGAMAYL,1,Thangamayil Jewellery,,,,10,NA,ES,EQ,THANGAMAYIL JEWELLERY LTD
NSE,E,18119,EQUITY,0,SRGHFL,1,SRG Housing Finance,,,,5,NA,ES,EQ,SRG HOUSING FINANCE L
NSE,E,18124,EQUITY,0,DBREALTY,1,Valor Estate,,,,1,NA,ES,EQ,VALOR ESTATE LIMITED
NSE,E,18131,EQUITY,0,YASHO,1,Yasho Industries,,,,10,NA,ES,EQ,YASHO INDUSTRIES LIMITED
NSE,E,1814,EQUITY,0,KPIL,1,Kalpataru Projects International,,,,5,NA,ES,EQ,KALPATARU PROJECT INT LTD
NSE,E,18142,EQUITY,0,EMMBI,1,Emmbi Industries,,,,1,NA,ES,EQ,EMMBI INDUSTRIES LIMITED
NSE,E,18143,EQUITY,0,JIOFIN,1,Jio Financial Services,,,,5,NA,ES,EQ,JIO FIN SERVICES LTD
NSE,E,18151,EQUITY,0,TVSSCS,1,TVS Supply Chain Solutions,,,,1,NA,ES,EQ,TVS SUPPLY CHAIN SOL L
NSE,E,18154,EQUITY,0,HATHWAY,1,Hathway Cable & Datacom,,,,1,NA,ES,EQ,HATHWAY CABLE & DATACOM
NSE,E,18208,EQUITY,0,ORIENTLTD,1,Orient Press,,,,1,NA,ES,EQ,ORIENT PRESS LIMITED
NSE,E,18214,EQUITY,0,TEXMOPIPES,1,Texmo Pipes & Products,,,,1,NA,ES,EQ,TEXMO PIPE & PRODUCTS LTD
NSE,E,18220,EQUITY,0,KECL,1,Kirloskar Electric Co,,,,1,NA,ES,EQ,KIRLOSKAR ELECTRIC CO LTD
NSE,E,18226,EQUITY,0,MANINFRA,1,Man Infraconstruction,,,,1,NA,ES,EQ,MAN INFRA LTD
NSE,E,18250,EQUITY,0,PYRAMID,1,Pyramid Technoplast,,,,1,NA,ES,EQ,PYRAMID TECHNOPLAST LTD
NSE,E,18252,EQUITY,0,SPAL,1,SP Apparels,,,,5,NA,ES,EQ,S. P. APPARELS LIMITED
NSE,E,1826,EQUITY,0,KAMATHOTEL,1,Kamat Hotels,,,,1,NA,ES,EQ,KAMAT HOTELS (I) LTD
NSE,E,18268,EQUITY,0,AEROFLEX,1,Aeroflex Industries,,,,1,NA,ES,EQ,AEROFLEX INDUSTRIES LTD
NSE,E,18279,EQUITY,0,HDFCLIQUID,1,HDFC Nifty 1D Rate Liquid ETF,,,,1,NA,ETF,EQ,HDFCAMC - HDFCLIQUID
NSE,E,18284,EQUITY,0,HNGSNGBEES,1,Nippon Hang Seng ETF (HNGSNGBEES),,,,1,NA,ETF,EQ,NIP IND ETF HANGSENG BEES
NSE,E,18292,EQUITY,0,IVZINGOLD,1,Invesco India Gold ETF,,,,5,NA,ETF,EQ,INVESCO INDIA GOLD ETF
NSE,E,18321,EQUITY,0,LGBBROSLTD,1,LG Balakrishnan & Bros,,,,10,NA,ES,EQ,LG BALAKRISHNAN & BROS
NSE,E,18341,EQUITY,0,VPRPL,1,Vishnu Prakash R Punglia,,,,1,NA,ES,EQ,VISHNU PRAKASH R PUNGLI L
NSE,E,18347,EQUITY,0,NIFMID150,1,UTI Nifty Midcap 150 ETF,,,,1,NA,ETF,EQ,UTIAMC - NIFMID150
NSE,E,1835,EQUITY,0,KANORICHEM,1,Kanoria Chemicals & Industries,,,,1,NA,ES,EQ,KANORIA CHEMICALS & INDUS
NSE,E,18359,EQUITY,0,SANDUMA,1,Sandur Manganese & Iron Ores,,,,5,NA,ES,EQ,SANDUR MANG & IRON ORES L
NSE,E,18365,EQUITY,0,PERSISTENT,1,Persistent Systems,,,,50,NA,ES,EQ,PERSISTENT SYSTEMS LTD
NSE,E,18371,EQUITY,0,NDGL,1,Naga Dhunseri Group,,,,10,NA,ES,EQ,NAGA DHUNSERI GROUP LTD
NSE,E,1838,EQUITY,0,KARURVYSYA,1,Karur Vysya Bank,,,,1,NA,ES,EQ,KARUR VYSYA BANK LTD
NSE,E,18391,EQUITY,0,RBLBANK,1,RBL Bank,,,,1,NA,ES,EQ,RBL BANK LIMITED
NSE,E,184,EQUITY,0,TCPLPACK,1,TCPL Packaging,,,,10,NA,ES,EQ,TCPL PACKAGING LIMITED
NSE,E,1841,EQUITY,0,KCP,1,KCP,,,,1,NA,ES,EQ,KCP LTD
NSE,E,18417,EQUITY,0,RISHABH,1,Rishabh Instruments,,,,5,NA,ES,EQ,RISHABH INSTRUMENTS LTD
NSE,E,18423,EQUITY,0,RATNAVEER,1,Ratnaveer Precision Engineering,,,,1,NA,ES,EQ,RATNAVEER PRECISION ENG L
NSE,E,18431,EQUITY,0,BIGBLOC,1,Bigbloc Construction,,,,1,NA,ES,EQ,BIGBLOC CONSTRUCTION LTD
NSE,E,18457,EQUITY,0,POWERINDIA,1,Hitachi Energy,,,,100,NA,ES,EQ,HITACHI ENERGY INDIA LTD
NSE,E,18479,EQUITY,0,ISFT,1,Intrasoft Technologies,,,,1,NA,ES,EQ,INTRASOFT TECH. LTD
NSE,E,18520,EQUITY,0,CUPID,1,Cupid,,,,1,NA,ES,EQ,CUPID LIMITED
NSE,E,18543,EQUITY,0,DIACABS,1,Diamond Power Infrastructure,,,,1,NA,ES,EQ,DIAMOND POWER INFRA LTD
NSE,E,18553,EQUITY,0,JLHL,1,Jupiter Life Line Hospital,,,,10,NA,ES,EQ,JUPITER LIFE LINE HOSP L
NSE,E,18562,EQUITY,0,MITTAL,1,Mittal Life Style,,,,1,NA,ES,EQ,MITTAL LIFE STYLE LIMITED
NSE,E,18564,EQUITY,0,LTTS,1,L&T Technology Services,,,,10,NA,ES,EQ,L&T TECHNOLOGY SER. LTD.
NSE,E,18566,EQUITY,0,RRKABEL,1,RR Kabel,,,,10,NA,ES,EQ,R R KABEL LIMITED
NSE,E,18571,EQUITY,0,GNA,1,GNA Axles,,,,5,NA,ES,EQ,GNA AXLES LIMITED
NSE,E,18581,EQUITY,0,KIRLOSBROS,1,Kirloskar Brothers,,,,10,NA,ES,EQ,KIRLOSKAR BROTHERS LTD
NSE,E,18593,EQUITY,0,EMSLIMITED,1,EMS,,,,5,NA,ES,EQ,EMS LIMITED
NSE,E,18608,EQUITY,0,ZAGGLE,1,Zaggle Prepaid Ocean Services,,,,5,NA,ES,EQ,ZAGGLE PREPA OCEAN SER L
NSE,E,18614,EQUITY,0,SAMHI,1,Samhi Hotels,,,,1,NA,ES,EQ,SAMHI HOTELS LIMITED
NSE,E,18644,EQUITY,0,DIAMINESQ,1,Diamines & Chemicals,,,,5,NA,ES,EQ,DIAMINES & CHEMICALS LTD
NSE,E,18652,EQUITY,0,ICICIPRULI,1,ICICI Prudential Life Insurance,,,,5,NA,ES,EQ,ICICI PRU LIFE INS CO LTD
NSE,E,18659,EQUITY,0,MARATHON,1,Marathon NextGen Realty,,,,5,NA,ES,EQ,MARATHON NXTGEN REALT LTD
NSE,E,18679,EQUITY,0,HPL,1,HPL Electric & Power,,,,5,NA,ES,EQ,HPL ELECTRIC & POWER LTD
NSE,E,18721,EQUITY,0,NUVAMA,1,Nuvama Wealth Management,,,,50,NA,ES,EQ,NUVAMA WEALTH MANAGE LTD
NSE,E,18743,EQUITY,0,SIGNATURE,1,Signatureglobal,,,,10,NA,ES,EQ,SIGNATUREGLOBAL INDIA LTD
NSE,E,18755,EQUITY,0,KALAMANDIR,1,Sai Silks (Kalamandir),,,,1,NA,ES,EQ,SAI SILKS (KALAMANDIR) L
NSE,E,18760,EQUITY,0,YATRA,1,Yatra Online,,,,1,NA,ES,EQ,YATRA ONLINE LIMITED
NSE,E,18783,EQUITY,0,IDFNIFTYET,1,Bandhan Nifty 50 ETF,,,,1,NA,ETF,EQ,BANDHANAMC - IDFNIFTYET
NSE,E,1879,EQUITY,0,CARYSIL,1,CARYSIL,,,,5,NA,ES,EQ,CARYSIL LIMITED
NSE,E,18822,EQUITY,0,ENDURANCE,1,Endurance Technologies,,,,10,NA,ES,EQ,ENDURANCE TECHNO. LTD.
NSE,E,18840,EQUITY,0,NIRAJISPAT,1,Niraj Ispat Industries,,,,5,NA,ES,EQ,NIRAJ ISPAT IND LTD
NSE,E,18883,EQUITY,0,SJVN,1,SJVN,,,,1,NA,ES,EQ,SJVN LTD
NSE,E,18889,EQUITY,0,KSL,1,Kalyani Steels,,,,5,NA,ES,EQ,KALYANI STEELS LIMITED
NSE,E,18908,EQUITY,0,PNBHOUSING,1,PNB Housing Finance,,,,10,NA,ES,EQ,PNB HOUSING FIN LTD.
NSE,E,18921,EQUITY,0,VBL,1,Varun Beverages,,,,5,NA,ES,EQ,VARUN BEVERAGES LIMITED
NSE,E,18931,EQUITY,0,SUNDARAM,1,Sundaram Multi Pap,,,,1,NA,ES,EQ,SUNDARAM MULTI PAP LTD
NSE,E,18944,EQUITY,0,KINGFA,1,Kingfa Science & Technology,,,,10,NA,ES,EQ,KINGFA SCI & TEC IND LTD.
NSE,E,18962,EQUITY,0,RAJRATAN,1,Rajratan Global Wire,,,,5,NA,ES,EQ,RAJRATAN GLOBAL WIRE LTD
NSE,E,18967,EQUITY,0,KAPSTON,1,Kapston Services,,,,1,NA,ES,EQ,KAPSTON SERVICES LIMITED
NSE,E,18977,EQUITY,0,UNIVASTU,1,Univastu,,,,5,NA,ES,EQ,UNIVASTU INDIA LIMITED
NSE,E,19,EQUITY,0,STYRENIX,1,Styrenix Performance Materials,,,,10,NA,ES,EQ,STYRENIX PERFORMANCE LTD
NSE,E,1901,EQUITY,0,CUMMINSIND,1,Cummins,,,,10,NA,ES,EQ,CUMMINS INDIA LTD
NSE,E,19015,EQUITY,0,MVGJL,1,Manoj Vaibhav Gems,,,,1,NA,ES,EQ,MANOJ VAIBHAV GEM N JEW L
NSE,E,19020,EQUITY,0,JSWINFRA,1,JSW Infrastructure,,,,5,NA,ES,EQ,JSW INFRASTRUCTURE LTD
NSE,E,19025,EQUITY,0,KIRLOSIND,1,Kirloskar Industries,,,,10,NA,ES,EQ,KIRLOSKAR INDUSTRIES LTD
NSE,E,19036,EQUITY,0,PODDARMENT,1,Poddar Pigments,,,,5,NA,ES,EQ,PODDAR PIGMENTS LIMITED
NSE,E,19061,EQUITY,0,MANAPPURAM,1,Manappuram Finance,,,,1,NA,ES,EQ,MANAPPURAM FINANCE LTD
NSE,E,19073,EQUITY,0,AARVI,1,Aarvi Encon,,,,1,NA,ES,EQ,AARVI ENCON LIMITED
NSE,E,19084,EQUITY,0,ITBEES,1,Nippon Nifty IT ETF (ITBEES),,,,1,NA,ETF,EQ,NIP IND ETF IT
NSE,E,19097,EQUITY,0,SILLYMONKS,1,Silly Monks Entertainment,,,,1,NA,ES,EQ,SILLY MONKS ENTERTAIN LTD
NSE,E,19104,EQUITY,0,ROLLT,1,Rollatainers,,,,1,NA,ES,EQ,ROLLATAINERS LIMITED
NSE,E,19111,EQUITY,0,NBIFIN,1,NBI Industrial Finance Company,,,,10,NA,ES,EQ,N.B.I. IND. FIN. CO. LTD
NSE,E,19113,EQUITY,0,UDS,1,Updater Services,,,,5,NA,ES,EQ,UPDATER SERVICES LIMITED
NSE,E,19126,EQUITY,0,KIOCL,1,KIOCL,,,,5,NA,ES,EQ,KIOCL LIMITED
NSE,E,19184,EQUITY,0,SFL,1,Sheela Foam,,,,5,NA,ES,EQ,SHEELA FOAM LIMITED
NSE,E,1919,EQUITY,0,KOPRAN,1,Kopran,,,,1,NA,ES,EQ,KOPRAN LTD
NSE,E,19196,EQUITY,0,TI,1,Tilaknagar Industries,,,,5,NA,ES,EQ,TILAKNAGAR INDUSTRIES LTD
NSE,E,19211,EQUITY,0,HMVL,1,Hindustan Media Ventures,,,,1,NA,ES,EQ,HINDUSTAN MEDIA VENT LTD
NSE,E,1922,EQUITY,0,KOTAKBANK,1,Kotak Bank,,,,10,NA,ES,EQ,KOTAK MAHINDRA BANK LTD
NSE,E,19223,EQUITY,0,TCIEXP,1,TCI Express,,,,5,NA,ES,EQ,TCI EXPRESS LIMITED
NSE,E,19224,EQUITY,0,SENSEXETF,1,Mirae Asset Sensex ETF,,,,1,NA,ETF,EQ,MIRAEAMC - SENSEXETF
NSE,E,19233,EQUITY,0,AARTISURF,1,Aarti Surfactants,,,,5,NA,ES,EQ,AARTI SURFACTANTS LIMITED
NSE,E,19234,EQUITY,0,LAURUSLABS,1,Laurus Labs,,,,5,NA,ES,EQ,LAURUS LABS LIMITED
NSE,E,19235,EQUITY,0,IMFA,1,Indian Metals & Ferro Alloys,,,,5,NA,ES,EQ,INDIAN METALS & FERRO
NSE,E,19237,EQUITY,0,MONIFTY500,1,Motilal Oswal Nifty 500 ETF,,,,1,NA,ETF,EQ,MOTILALAMC - MONIFTY500
